ID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87
1,0,16.2386735594478,11.3648972195964,12.828854158291,27.5701483750701,2.0387249870449,16.2386735594478,12.0517568582774,27.5701483750701,14.4286601914874,4.80785617094173,10.1801916605955,12.5586691362984,1.682001268978,34.6541643541175,26.2695813158615,10.7560562835451,6.84003414837258,17.5259808864658,14.0259482877113,7.9265510735687,27.4618177173395,11.5891446515607,8.59288732688033,13.6087159222264,5.04471915039398,8.44028894738684,6.72675452009687,14.6049573773056,8.77095673984179,7.2388004452338,12.102200844595,4.7188565849134,20.8617878129357,3.38414892706831,7.62629468544855,17.7907496935332,8.49619300468733,5.23750083581598,13.3115573705804,4.63387405757998,14.3822596979521,8.42524584402381,5.70413768903105,8.00897223519486,5.99974691494301,3.7248453655338,7.04058466221444,5.84708838967115,19.3277358562149,31.1707157891868,17.0086928191183,13.4535177421511,31.125714584258,14.5762727089235,16.155748557963,7.2388004452338,6.04534421957382,6.24370220251008,7.46556561256607,16.155748557963,22.4940070589273,13.8158058554455,34.6541643541175,23.1413316576642,5.2946366090625,9.80672985646802,6.96230595854067,11.6105250896777,12.2902104828056,10.8561761880984,17.5259808864658,15.1156722632065,7.17122335007589,5.40991314459329,15.0876643974497,24.5865305500312,11.5494483473782,23.7921673610668,15.8176261162997,26.8940799747381,16.7538938274617,5.71136650892078,2.82884532110725,1.98527528114734,20.2507460211011,8.77095673984179
2,16.2386735594478,0,17.0567478963454,16.1811007346123,30.1809382478611,15.9908474221256,0,17.122024380679,30.1809382478611,3.30303515326723,20.719617554099,10.6815488706153,15.9776155931037,14.62534162431,43.8605712346979,14.1687338471694,5.59436045263537,23.0667072136724,9.68276754017465,11.5415682742554,23.1166595376191,31.269819849036,26.0304876482126,8.10731167364421,23.7292245463658,17.1393513734962,8.62339549304138,22.9617653965127,25.6780601413019,18.2245570510672,20.0440505362649,4.35182886333636,13.2080760259134,25.629316649142,14.6660496883274,13.4885439059356,19.330486865921,19.6347754160808,13.2475106834368,24.3472239949395,18.2493291020422,2.35422705618141,9.55748540877498,21.9396539996847,13.0537229215256,22.1936555474978,13.8805784973454,11.492180046216,14.7398235994094,24.9169400573106,39.60168941886,5.39148974419936,2.973826771315,39.3731478755067,24.4046527667462,8.85026821766757,20.0440505362649,21.130470180809,13.8848429815689,14.1853453167593,8.85026821766757,12.3257211157074,2.9340367085981,43.8605712346979,10.0846439250327,21.5222946822036,18.0668463582956,14.0723959674041,24.7507055734051,5.07190196899123,9.50105870140133,9.68276754017465,11.7202006732201,15.3731036096606,16.7135553132371,11.1435254030173,17.0342157736191,8.21052991403925,15.4401242763052,26.6793529427248,19.0400604523126,32.9067761829757,16.0624791818588,18.3798293531316,15.9300601518107,25.007987703399,18.2245570510672
3,11.3648972195964,17.0567478963454,0,2.15609483091939,16.430525436743,9.33744375058323,17.0567478963454,0.727598002146275,16.430525436743,17.4620872142681,14.9253831669118,6.39315356700014,22.479830195426,11.4752513558518,26.9743069817388,30.716195548035,14.0479704218914,14.4300721835036,23.5143636803044,7.03401139805272,11.4016075708939,16.6206888706348,12.1654977964191,13.8938814008007,7.01581895584213,6.73337533839476,14.3976711416874,14.911863475272,9.1198626128103,3.59505961137096,18.5844883218464,13.2116791397461,14.1632407955802,10.0687981956193,13.8175887690491,17.2556519404206,6.540495169192,5.32551426597606,14.77035079095,7.96548512869891,15.9955937474535,16.6095461839265,8.30291384767153,14.22293024541,17.3825378084538,14.869784548983,8.28611454219359,7.06353589712044,5.66710766064622,8.80128437684426,22.8486909314378,20.8557807618587,14.3252284280538,22.6686504885123,7.52158208772971,22.1225694041031,18.5844883218464,16.7952466807019,5.68090642784642,4.43318163907627,22.1225694041031,27.8939724039731,14.1618318386268,26.9743069817388,26.7980901111868,13.4814429384513,2.41131522938542,16.9374533436044,9.82584302706121,12.037968848004,7.55590445815298,23.5143636803044,7.8012872388307,17.6857871186119,6.16170225252498,8.2195619352245,31.5042530958292,8.85920812878849,30.2570883887992,9.93579486021051,33.8018190434664,21.4777153913443,16.6270007625356,10.345797368119,13.1444690514131,9.41823190468754,3.59505961137096
4,12.828854158291,16.1811007346123,2.15609483091939,0,15.6762335813078,10.8518680872545,16.1811007346123,1.57979624982926,15.6762335813078,16.9791451496697,16.7006866778621,5.86033472889604,23.2304194085065,12.7050433532242,27.6802719814089,30.1241066874024,13.8453152728081,16.4300798630723,23.3663635944532,5.33992183512908,13.5281242094162,16.1494357423513,14.3046916720144,14.0879211271436,8.75124932880569,8.53656388065654,14.6704738839486,16.8799320363444,10.8771974337597,5.71106132626708,20.0643191062401,12.6550490434215,15.0929443171623,9.83723150239319,14.9581297608141,18.0721193280549,5.00910087894365,7.47337591011798,15.6802712424846,9.82705280073164,17.4497752013789,16.0214034608408,8.25412453840258,16.1470703664759,18.1380955012669,16.7796854514463,9.44700053110627,7.47990380935042,6.98582773821268,8.86026634466147,23.4286838192876,20.3792572699047,13.6278586680412,23.2089538314547,9.10893973459765,22.0100302641804,20.0643191062401,18.4972868552911,6.7420721590001,5.44879613461292,22.0100302641804,27.5323604433841,13.3739182214682,27.6802719814089,26.1276912704406,15.4106889543466,4.56079385991413,17.8438092941106,11.9225410279145,11.3193000506853,6.82827293788359,23.3663635944532,5.94704395969461,18.704879605298,7.91723438926889,6.42810211088056,31.3948545127834,8.02126939061473,30.0701901743386,11.5712897446766,33.6613381478198,23.6337381124423,17.7918815683673,12.1347928609444,14.4826489512444,9.18509892901597,5.71106132626708
5,27.5701483750701,30.1809382478611,16.430525436743,15.6762335813078,0,25.5351261129683,30.1809382478611,15.8378218486338,0,31.803816530317,30.3526858379559,21.2488047732519,38.8543281535965,27.8633616005692,18.1288049167632,44.3218865218404,29.1678397551739,28.7739400322509,38.5740215499073,18.7887582407327,24.7312935948924,2.24540589645586,23.0188171907254,29.704314862644,15.8313142481032,22.5989560804247,30.3135695490415,29.4369869181946,16.5822977050055,18.8591086150666,34.6351389724225,27.5507136957757,30.5872334518658,6.88350646838817,30.2282101922924,33.65326188647,11.1150354613766,19.6409850913349,31.191469774335,16.973809190615,32.1269891526342,30.6895578164295,23.8373430624499,29.0576727980399,33.7531726581639,29.7350693591776,24.711619013744,23.1511048194197,22.0784665186169,8.56123477267322,13.8871936672617,35.1011434333598,28.2121518979822,13.4411373786761,15.0537182110365,37.2831531110414,34.6351389724225,32.3818744500879,22.1028421444339,20.8324156629227,37.2831531110414,42.3160044138,27.7874422611641,18.1288049167632,40.2201904015367,28.3436873135557,17.7668405024555,33.3603372974561,20.4440009736093,26.0258852431756,21.9317505935517,38.5740215499073,18.4717902138534,34.1146625685544,22.1682636627056,19.0417185808722,46.5694458328396,22.8378370926992,45.1357970819429,15.9446017196974,48.7676496533315,32.0050446588462,33.0182777317793,25.9776738600089,29.4472033444739,7.42496413453335,18.8591086150666
6,2.0387249870449,15.9908474221256,9.33744375058323,10.8518680872545,25.5351261129683,0,15.9908474221256,10.0294618501632,25.5351261129683,14.5645099885528,6.19950616329513,8.70212369403038,14.2837373028135,2.75375169272021,32.9972845595256,26.9518810379512,10.7452381493586,7.35596370371388,18.402243865978,12.4191880737703,7.28201640908937,25.4444892001863,10.6678238541715,8.91886690827481,11.8019920982459,3.08207257803574,8.93864164489236,7.4491656113103,12.9467755970332,6.7638539785106,9.24929335403954,11.7020666949813,6.06892267476074,18.8399475003012,5.05833597929549,9.18253854371226,15.7896325542572,6.63214653826199,6.65750534835286,11.6145056999201,6.65887801774649,14.3441244589159,7.35477422761915,6.46839884680963,9.49888215752844,6.92976566458335,2.33238577650498,5.68683225686463,3.90751097942282,17.317491221976,29.418509520958,17.4067401549308,13.0888124697873,29.357206777436,12.7607951465745,16.9977236720239,9.24929335403954,7.76120276397602,4.42456654972442,5.57154994382863,16.9977236720239,23.3247151277493,13.3662045661046,32.9972845595256,23.6253633866825,5.87902895753954,7.77607170633653,8.60772120614164,10.2752728145783,11.628329385606,9.52822176029507,18.402243865978,13.5128677324542,8.98989793232131,3.38979886195649,13.5384562659465,25.7553056785548,10.386184208258,24.8593990210837,14.1563470364666,28.0791925423108,16.9585591776975,7.63499480523468,2.41016604699741,3.94330402452218,18.2259202428464,6.7638539785106
7,16.2386735594478,0,17.0567478963454,16.1811007346123,30.1809382478611,15.9908474221256,0,17.122024380679,30.1809382478611,3.30303515326723,20.719617554099,10.6815488706153,15.9776155931037,14.62534162431,43.8605712346979,14.1687338471694,5.59436045263537,23.0667072136724,9.68276754017465,11.5415682742554,23.1166595376191,31.269819849036,26.0304876482126,8.10731167364421,23.7292245463658,17.1393513734962,8.62339549304138,22.9617653965127,25.6780601413019,18.2245570510672,20.0440505362649,4.35182886333636,13.2080760259134,25.629316649142,14.6660496883274,13.4885439059356,19.330486865921,19.6347754160808,13.2475106834368,24.3472239949395,18.2493291020422,2.35422705618141,9.55748540877498,21.9396539996847,13.0537229215256,22.1936555474978,13.8805784973454,11.492180046216,14.7398235994094,24.9169400573106,39.60168941886,5.39148974419936,2.973826771315,39.3731478755067,24.4046527667462,8.85026821766757,20.0440505362649,21.130470180809,13.8848429815689,14.1853453167593,8.85026821766757,12.3257211157074,2.9340367085981,43.8605712346979,10.0846439250327,21.5222946822036,18.0668463582956,14.0723959674041,24.7507055734051,5.07190196899123,9.50105870140133,9.68276754017465,11.7202006732201,15.3731036096606,16.7135553132371,11.1435254030173,17.0342157736191,8.21052991403925,15.4401242763052,26.6793529427248,19.0400604523126,32.9067761829757,16.0624791818588,18.3798293531316,15.9300601518107,25.007987703399,18.2245570510672
8,12.0517568582774,17.122024380679,0.727598002146275,1.57979624982926,15.8378218486338,10.0294618501632,17.122024380679,0,15.8378218486338,17.6623341586399,15.6496578914388,6.52598616223796,23.0344286523964,12.1208609549875,26.8040503919347,30.8924991246809,14.3301329593888,15.1513173159738,23.8274141746215,6.74258608833401,12.0841628394346,16.0915124830207,12.7389113704003,14.2927164217936,7.26677173210352,7.45644088023095,14.8196519181687,15.6362645565869,9.38888850200484,4.29531498204246,19.2786055296039,13.3784105540022,14.7502105440615,9.58192185246933,14.4490039339405,17.8209222470953,5.81797356309072,5.9913399798831,15.353781363353,8.29638027509257,16.6847123524461,16.7735309646707,8.60743270986065,14.9498541770387,17.9336865964219,15.5970663902507,8.9098469087045,7.49367108601762,6.31199015900643,8.38675386854798,22.6316164053243,21.0627782875738,14.4474877662204,22.4379743692992,7.69198065786526,22.4449973253933,19.2786055296039,17.5145854277759,6.26768911246529,4.99476232837314,22.4449973253933,28.1440440635153,14.2523926409997,26.8040503919347,26.9454864756403,14.2082452895117,3.08580931870561,17.5228116775226,10.3434623746628,12.1463640551831,7.63630136880919,23.8274141746215,7.43697789925785,18.2963756912506,6.87998037652097,7.88806762362081,31.8342053262255,8.91152233133412,30.5629839539964,10.1387128192097,34.123491399548,22.1061098171832,17.2662353596526,11.0698163043398,13.8124011647619,8.92786257382877,4.29531498204246
9,27.5701483750701,30.1809382478611,16.430525436743,15.6762335813078,0,25.5351261129683,30.1809382478611,15.8378218486338,0,31.803816530317,30.3526858379559,21.2488047732519,38.8543281535965,27.8633616005692,18.1288049167632,44.3218865218404,29.1678397551739,28.7739400322509,38.5740215499073,18.7887582407327,24.7312935948924,2.24540589645586,23.0188171907254,29.704314862644,15.8313142481032,22.5989560804247,30.3135695490415,29.4369869181946,16.5822977050055,18.8591086150666,34.6351389724225,27.5507136957757,30.5872334518658,6.88350646838817,30.2282101922924,33.65326188647,11.1150354613766,19.6409850913349,31.191469774335,16.973809190615,32.1269891526342,30.6895578164295,23.8373430624499,29.0576727980399,33.7531726581639,29.7350693591776,24.711619013744,23.1511048194197,22.0784665186169,8.56123477267322,13.8871936672617,35.1011434333598,28.2121518979822,13.4411373786761,15.0537182110365,37.2831531110414,34.6351389724225,32.3818744500879,22.1028421444339,20.8324156629227,37.2831531110414,42.3160044138,27.7874422611641,18.1288049167632,40.2201904015367,28.3436873135557,17.7668405024555,33.3603372974561,20.4440009736093,26.0258852431756,21.9317505935517,38.5740215499073,18.4717902138534,34.1146625685544,22.1682636627056,19.0417185808722,46.5694458328396,22.8378370926992,45.1357970819429,15.9446017196974,48.7676496533315,32.0050446588462,33.0182777317793,25.9776738600089,29.4472033444739,7.42496413453335,18.8591086150666
10,14.4286601914874,3.30303515326723,17.4620872142681,16.9791451496697,31.803816530317,14.5645099885528,3.30303515326723,17.6623341586399,31.803816530317,0,18.591647299021,11.1549340590354,12.6963786061467,12.7545255532043,44.4359138195464,13.2673314699187,3.86437359268001,21.2405660903236,6.98204271429539,13.0203206676772,21.8392959499526,32.7055644290288,25.0423235448673,5.8602045416479,23.6936191881897,16.2427716452207,6.17053326219978,21.0445504115986,25.5113582957815,17.9770786254335,17.3348406260438,4.32983141562464,10.7793878781531,26.7331813779023,12.3468459077623,10.5549934646072,20.7452140375818,19.1603655844712,10.7062270843112,24.1412956820779,15.770569666303,1.23902281151018,9.2990290695989,20.0345371476991,10.0819965685655,20.2070547514131,12.7129611610306,11.0299484455665,14.1198575487387,25.838762648377,40.2933477791538,3.40268697888064,3.62547122333224,40.099943747806,24.4583094553602,5.91476933191912,17.3348406260438,18.7522523725153,13.354446708783,13.9433283334803,5.91476933191912,10.5793803689211,4.14365237135752,44.4359138195464,9.45155797127952,19.7013553975961,18.0473794247422,11.2124641021047,24.0770989906046,5.7864903991437,10.1576522510762,6.98204271429539,13.4436357833702,12.4795235054305,15.9226182833642,12.9128598652232,14.8140684410943,9.05549060709291,13.3387472910009,26.5909698866065,16.9738666917362,31.1773985865235,13.3540399855987,16.8573792220461,13.7821425389852,26.0912469915087,17.9770786254335
